age_years,ssc_percentage,hsc_percentage,degree_percentage,technical_score,aptitude_score,communication_score,skills_match_percentage,certifications_count,internship_experience,years_of_experience,career_switch_willingness,relevant_experience,previous_ctc_lpa,expected_ctc_lpa,competition_level,bond_requirement,notice_period_days,layoff_history,employment_gap_months,relocation_willingness,status,gender_Male,gender_female,gender_male,degree_specialization_Electronics,degree_specialization_Information Technology,degree_specialization_Mechanical,degree_specialization_Others,company_tier_Tier 1 ,company_tier_Tier 2,company_tier_Tier 2 ,company_tier_Tier 3,company_tier_Tier 3 ,job_role_match_Not Matched,experience_category
29,57.0778194,69.71083974,76.94959706,59.04307697,52.09110616,88.42105002,57.37518968,1,Yes,2,Not Willing,Relevant,2.60447637,8.149780116,High,Not Required,15.0,No,0.0,Willing,0,True,False,False,False,False,True,False,False,True,False,False,False,False,Junior
28,69.02770632,70.11702838,78.34898142,64.54377833,64.98423429,88.48792857,63.25357672,0,No,0,No,Relevant,1.940073519,8.875255968,Low,Not Required,15.0,No,0.0,Willing,0,True,False,False,True,False,False,False,False,False,True,False,False,True,Fresher
22,80.83463485,73.4220325,69.46724738,67.34814203,69.2117227,55.30421483,61.64013099,2,No,2,Willing,Relevant,4.06526627,11.34788453,Low,Not Required,0.0,No,0.0,Willing,0,False,False,False,False,False,False,False,False,True,False,False,False,False,Junior
21,68.53876758,77.98437488,63.95417177,76.51227119,71.20638944,62.84801873,92.22340569,0,No,2,Not Willing,Not Relevant,4.590740995,3.0,Low,Not Required,0.0,No,3.0,Willing,1,True,False,False,True,False,False,False,False,False,False,True,False,False,Junior
27,69.26529664,74.97557589,77.9198055,75.59533418,67.9317468,48.24695786,73.74280682,1,Yes,1,Willing,Relevant,4.911615474,14.39839223,Medium,Not Required,0.0,No,6.0,No,0,False,False,False,False,False,False,False,False,True,False,False,False,False,Junior
27,60.03654193,67.48605081,74.42905738,56.49198154,56.641686,89.14485354,57.97270268,0,No,3,Willing,Not Relevant,4.251795879,7.036389132,High,Required,30.0,No,0.0,Willing,0,False,False,False,False,True,False,False,False,True,False,False,False,False,Junior
34,72.78869387,63.17530189,71.87092145,52.05425214,70.58937767,58.59494744,62.6030181,1,No,0,Willing,Not Relevant,3.792049012,9.912247055,Medium,Not Required,30.0,No,3.0,Willing,0,False,False,False,False,True,False,False,False,False,False,False,False,False,Fresher
25,69.97121038,73.01856083,70.72993751,73.00994837,57.79202272,58.75085268,71.31211738,1,Yes,0,Not Willing,Relevant,8.313900256,11.52618373,Low,Not Required,60.0,No,0.0,Not Willing,0,True,False,False,False,True,False,False,False,False,False,False,False,False,Fresher
23,57.28137841,71.26251073,73.78832212,41.5011908,73.84473195,80.08428429,63.93889443,0,No,1,Willing,Relevant,2.244744976,7.680558381,Low,Not Required,15.0,No,0.0,Willing,0,True,False,False,False,False,True,False,False,False,False,True,False,False,Junior
32,79.27946282,79.5971026,74.76014476,66.01477101,75.6765753,67.72017288,84.97400851,0,Yes,4,No,Relevant,7.158105888,3.460591759,Low,Required,0.0,Yes,3.0,Willing,1,True,False,False,False,False,True,False,False,False,False,True,False,False,Senior
28,68.16347033,56.0738984,69.65904471,61.3954501,73.49188104,65.89056546,54.03824685,1,Yes,3,Not Willing,Not Relevant,3.49049014,11.61996137,Low,Required,0.0,No,0.0,Willing,0,True,False,False,True,False,False,False,False,True,False,False,False,False,Junior
26,79.83103169,74.85201162,67.76214438,72.57810683,61.6770368,71.69421574,60.42177847,1,No,2,Willing,Relevant,4.19218347,10.40275766,Low,Required,0.0,No,6.0,No,0,True,False,False,False,False,False,False,False,False,False,False,False,False,Junior
31,71.630981,68.41816279,66.23377301,49.49670818,59.08644744,70.73213376,80.72861804,1,No,0,Willing,Not Relevant,4.474054423,10.22554823,High,Required,15.0,No,6.0,No,0,False,False,False,False,True,False,False,False,False,False,False,False,False,Fresher
23,81.4341648,61.19110413,74.07661977,83.60597658,64.69485677,78.09222981,84.65565203,2,Yes,0,Willing,Relevant,5.705838043,5.991558441,Low,Not Required,15.0,No,0.0,Willing,1,False,False,False,True,False,False,False,False,True,False,False,False,True,Fresher
23,63.29483973,72.52433021,72.62682918,55.5874433,53.05202082,69.32015638,75.0498281,2,Yes,0,Not Willing,Relevant,4.572387407,12.29344436,Low,Not Required,15.0,No,3.0,Willing,0,False,True,False,False,False,True,False,False,False,False,False,False,False,Fresher
34,78.13903766,65.42398247,69.32373508,61.74851126,60.29799788,61.02112488,70.80478819,1,No,0,Not Willing,0,6.47943901,8.794540862,Low,Not Required,30.0,No,0.0,Willing,0,True,False,False,False,False,False,False,False,False,False,False,False,False,Fresher
23,71.68175367,62.80193373,82.88655769,85.68685429,61.64739189,50.10901977,92.45129308,2,No,1,Not Willing,Relevant,4.921341435,12.10989432,High,Required,0.0,No,0.0,Not Willing,0,True,False,False,False,False,True,False,False,False,False,False,False,True,Junior
21,67.75104571,55.66594059,84.86511993,60.12473745,83.59810783,85.65768871,57.2407471,3,No,4,Willing,Relevant,5.785819004,14.1422237,Low,Not Required,30.0,No,3.0,Willing,0,False,False,False,False,False,True,False,False,True,False,False,False,True,Senior
27,59.50539517,67.80518063,68.8452966,56.82540461,58.29047381,60.6833801,70.26124856,1,No,0,Willing,Relevant,1.0,10.37377109,Medium,Required,30.0,No,0.0,Not Willing,0,True,False,False,False,False,False,False,False,False,False,False,False,False,Fresher
27,68.42621578,52.3307976,82.62509934,81.14201512,49.60366307,76.77895993,73.65284627,0,Yes,2,Not Willing,0,8.806221485,8.023241343,Low,Not Required,30.0,Yes,0.0,Not Willing,1,True,False,False,False,False,False,True,False,True,False,False,False,False,Junior
30,74.44197115,84.43779743,73.46097814,67.75730392,63.00177319,68.17771724,71.4364638,1,No,2,No,Not Relevant,3.232099224,7.511737911,Medium,Required,0.0,No,3.0,No,0,True,False,False,False,False,False,True,False,False,False,False,False,True,Junior
30,75.54139839,57.41201826,78.87053408,79.0076586,60.70787115,62.78973359,49.60215938,0,No,1,Willing,Not Relevant,3.267188878,12.76740366,Low,Not Required,0.0,No,0.0,Not Willing,0,True,False,False,True,False,False,False,False,False,False,True,False,False,Junior
32,70.49521842,74.44851627,76.24032885,63.16288869,75.53379706,87.61556721,85.77397451,1,No,5,Not Willing,0,2.070231739,5.798244231,Medium,Required,0.0,No,0.0,Willing,1,False,False,False,True,False,False,False,False,False,False,False,False,False,Senior
33,81.05025932,64.47646546,74.44262431,77.07022822,64.74834056,63.55770793,51.99211922,0,No,0,Not Willing,Relevant,2.332161701,10.58627758,High,Not Required,30.0,No,6.0,No,0,False,False,False,False,False,True,False,False,True,False,False,False,False,Fresher
23,69.24265071,66.02905139,59.58462623,56.69597935,54.37049958,66.62209045,88.226014,0,No,1,Not Willing,Relevant,6.155157814,10.92249027,Medium,Required,15.0,No,0.0,No,0,True,False,False,False,False,True,False,False,False,False,True,False,False,Junior
27,60.21636424,73.28900162,71.43121893,67.22963352,58.51099465,82.02818821,80.66837984,0,No,3,Not Willing,0,1.0,7.576638719,Low,Not Required,0.0,No,6.0,Willing,1,False,False,False,False,False,False,False,False,False,False,False,False,False,Junior
21,81.74812044,68.27421574,79.96436234,65.87445199,68.70623748,53.08991705,62.80461981,0,No,1,Not Willing,Relevant,6.566967306,9.589322669,Medium,Not Required,15.0,Yes,0.0,Not Willing,0,True,False,False,False,True,False,False,False,False,False,True,False,False,Junior
24,66.42693812,75.31412629,77.29969665,72.85346866,59.70922015,86.02469225,65.91412006,0,No,1,Not Willing,0,7.506979107,6.311108328,Low,Required,0.0,Yes,0.0,Willing,0,False,False,False,True,False,False,False,False,False,False,False,False,True,Junior
33,70.75679545,69.17890513,68.10678532,69.2303265,58.26826953,65.26698763,74.32805103,0,No,1,Not Willing,0,6.055930364,11.10764135,Medium,Not Required,15.0,No,0.0,Willing,0,True,False,False,False,False,False,True,False,False,False,False,False,False,Junior
34,62.44260544,73.58516925,66.90002287,87.40226142,59.84947461,65.60181758,56.30421938,1,No,1,Not Willing,Relevant,2.656604727,5.087850179,High,Not Required,15.0,Yes,0.0,Willing,0,False,False,False,False,False,False,True,False,False,False,False,False,False,Junior
25,62.6662454,71.42723608,84.18735816,50.3113752,79.90250365,81.77170558,72.53252176,2,No,1,Not Willing,Relevant,2.008919898,12.80643973,Low,Not Required,0.0,No,0.0,Not Willing,0,True,False,False,False,False,False,False,False,True,False,False,False,False,Junior
27,69.97121038,82.56614891,63.92378315,60.82493853,59.24468522,86.71817145,78.11964827,1,No,0,Not Willing,0,1.0,3.0,Medium,Not Required,0.0,No,6.0,No,0,False,False,False,False,False,False,False,False,True,False,False,False,False,Fresher
27,74.15156105,67.97547392,83.03789827,41.50905357,55.22119173,61.35023876,79.40472814,1,No,3,No,Relevant,5.507180891,9.069383341,Medium,Not Required,30.0,No,0.0,Not Willing,0,True,False,False,False,False,False,False,False,True,False,False,False,False,Junior
33,75.75807064,82.29720141,68.03431043,59.87578265,63.80237637,68.19210988,77.54245585,1,Yes,4,Not Willing,Relevant,4.485589188,7.082284463,Low,Not Required,15.0,No,0.0,No,0,False,False,False,True,False,False,False,False,False,False,True,False,False,Senior
33,74.87672934,58.33536456,62.50194592,49.74061986,56.30751894,65.87684106,61.76345893,0,No,2,No,Relevant,4.300292299,6.739744703,Low,Not Required,15.0,No,0.0,Willing,0,False,False,False,True,False,False,False,False,False,False,True,False,False,Junior
33,71.61435479,65.86364027,68.29783945,64.41863375,49.33074989,62.99638867,75.6829357,1,Yes,0,Not Willing,0,4.515428054,10.13984006,Low,Not Required,30.0,No,3.0,No,0,False,False,False,False,True,False,False,False,True,False,False,False,False,Fresher
31,69.424892,73.12308878,72.80475445,55.7057232,81.60657746,45.18406323,69.40127312,2,No,3,Willing,Not Relevant,2.295616793,7.7248336,High,Required,15.0,Yes,0.0,Not Willing,0,False,False,False,False,True,False,False,False,False,False,False,False,True,Junior
26,80.53497,79.06482574,68.81863711,73.20168578,69.63325473,84.88715565,83.17538903,1,Yes,1,Willing,0,2.365510791,8.225566498,Medium,Not Required,30.0,No,0.0,Willing,1,True,False,False,False,False,True,False,False,False,False,False,False,False,Junior
32,67.68492827,80.82811165,77.08600873,56.58270181,75.3909014,63.78135281,73.81828987,1,No,1,No,Relevant,3.624804489,9.863596064,Medium,Required,0.0,No,0.0,Willing,0,False,False,False,False,False,False,True,False,False,False,True,False,False,Junior
22,66.29379924,90.66732231,64.20969757,65.16863304,71.22937654,72.83208962,86.08741967,0,No,1,Not Willing,Relevant,3.295297531,3.0,Medium,Not Required,15.0,No,0.0,Not Willing,1,True,False,False,False,False,False,False,False,False,False,False,False,False,Junior
30,65.50296755,78.83725794,73.44292941,57.47844407,40.0,77.85505622,59.30298968,1,No,0,Not Willing,0,2.06933195,9.724409025,Medium,Not Required,15.0,No,0.0,Willing,0,True,False,False,False,False,True,False,False,False,False,True,False,False,Fresher
34,67.00227972,72.83112326,67.49473756,60.37698412,72.80555213,59.19418534,45.0,2,No,0,Not Willing,Not Relevant,1.0,9.813540847,Medium,Not Required,0.0,No,3.0,Not Willing,0,True,False,False,False,True,False,False,False,False,False,False,False,False,Fresher
25,56.53305904,65.45818732,77.07311345,78.61260724,54.53973899,67.15000203,64.88741795,2,No,1,Willing,Not Relevant,4.598315904,15.71013779,Medium,Not Required,60.0,No,0.0,Not Willing,0,True,False,False,False,True,False,False,False,True,False,False,False,False,Junior
26,63.11673857,68.16632791,76.92604837,80.83231344,62.79619883,62.75091104,54.9873596,3,No,2,Not Willing,Relevant,2.700926768,6.00591326,Medium,Not Required,15.0,No,0.0,Willing,0,True,False,False,False,False,True,False,False,True,False,False,False,False,Junior
32,81.34615045,68.20182518,72.94152349,73.64779312,45.02572784,55.80635655,89.40937323,2,Yes,1,No,Not Relevant,6.531422192,3.0,High,Not Required,30.0,No,0.0,No,0,False,False,False,True,False,False,False,False,False,False,True,False,False,Junior
32,67.91346204,72.01438305,79.65131377,64.44079787,61.14919815,71.05753769,66.61032976,1,No,0,Not Willing,Not Relevant,5.619291988,4.425945309,High,Not Required,15.0,No,3.0,Not Willing,0,False,False,False,True,False,False,False,False,False,False,False,False,False,Fresher
24,75.60715307,69.85829752,61.31953326,65.39085652,71.21395878,63.76590584,76.50347766,1,No,4,Not Willing,Not Relevant,1.418677328,7.682618114,Medium,Not Required,0.0,No,3.0,Willing,0,False,False,False,False,False,False,False,False,False,False,False,False,False,Senior
34,81.77578498,71.1267481,83.79060115,61.1003866,69.17347133,51.82544528,81.63599655,2,Yes,2,No,Not Relevant,2.723995974,3.817435382,Medium,Not Required,30.0,No,3.0,Not Willing,0,False,False,False,False,False,False,True,False,False,False,True,False,False,Junior
31,67.99674631,68.16252758,79.4397448,58.40587284,76.20830186,66.3089675,68.0335746,0,No,2,Not Willing,Relevant,9.179272499,4.583549184,Low,Required,0.0,No,0.0,Willing,0,False,False,False,False,False,False,True,False,False,False,True,False,False,Junior
32,67.82456005,87.94777374,76.99926977,83.29702308,71.90820976,73.62643062,67.82654592,0,No,3,Willing,0,7.476412181,5.481770589,High,Not Required,30.0,No,3.0,Willing,1,True,False,False,False,False,True,False,False,True,False,False,False,True,Junior
29,73.52472741,74.34575946,76.19480017,58.27319422,63.95792482,58.58667409,57.24732993,3,No,1,Not Willing,Relevant,7.282885058,8.783220039,Medium,Required,30.0,No,6.0,Not Willing,0,True,False,False,False,True,False,False,False,False,False,True,False,False,Junior
21,81.42072366,69.47036616,79.43111331,73.00597186,62.14846743,84.39003669,92.93838747,0,No,0,Not Willing,0,6.810835266,6.175149451,High,Required,60.0,No,0.0,Willing,1,True,False,False,False,False,False,True,False,False,False,False,False,False,Fresher
21,65.72101077,69.20504842,73.06789138,61.95233347,53.01875071,65.16141219,63.30268917,0,Yes,1,Willing,Relevant,6.791808251,8.700865094,High,Not Required,30.0,No,0.0,Willing,0,False,False,False,False,False,True,False,False,True,False,False,False,False,Junior
29,69.57493927,79.760556,78.53246911,80.68529743,64.71242254,52.1043687,63.75914311,1,Yes,0,No,0,1.0,10.84241739,Low,Not Required,15.0,No,0.0,Not Willing,0,False,False,False,False,False,False,True,False,True,False,False,False,False,Fresher
31,69.01297111,76.54047725,65.08457956,48.34522898,68.77822342,45.0,82.06099423,1,Yes,2,No,Not Relevant,3.976019363,8.629333441,Medium,Required,30.0,No,0.0,Not Willing,0,False,False,False,False,False,False,True,False,True,False,False,False,True,Junior
34,61.24197831,66.93181498,61.25583585,52.24488238,56.55661714,62.22625163,80.12691247,2,No,3,No,Relevant,7.232925166,11.74668887,Low,Not Required,0.0,No,0.0,Not Willing,0,False,False,False,False,True,False,False,False,False,False,True,False,False,Junior
29,69.29134979,71.12649497,84.68135753,88.4008124,68.77417493,61.27813723,99.18797199,1,Yes,2,Willing,Relevant,8.605662809,10.57231521,High,Required,30.0,No,6.0,No,1,True,False,False,False,True,False,False,False,False,False,True,False,False,Junior
24,68.33167381,66.66442045,78.52229554,68.26196289,66.09748137,52.4725481,74.89370112,2,No,0,Not Willing,0,5.272986702,11.49681944,Low,Not Required,30.0,No,0.0,Not Willing,0,True,False,False,False,True,False,False,False,False,False,True,False,False,Fresher
33,62.6725112,89.46254382,89.22072602,81.23625969,64.44031641,59.33596472,73.18679557,1,Yes,2,Not Willing,Relevant,8.275866965,9.180495089,Low,Not Required,0.0,No,0.0,No,1,True,False,False,True,False,False,False,False,True,False,False,False,False,Junior
23,60.58563188,65.28388208,75.76171616,62.4249178,63.40213337,59.71766545,85.62394105,0,Yes,0,Not Willing,0,1.0,6.730296255,Low,Not Required,30.0,No,0.0,Willing,0,True,False,False,False,False,False,True,False,True,False,False,False,True,Fresher
28,85.78199168,71.24060305,72.7849265,77.38846025,65.56041269,56.28674357,84.93022259,1,Yes,3,Not Willing,Relevant,2.953220456,3.0,Medium,Not Required,0.0,No,0.0,No,1,False,False,True,False,False,False,True,False,False,False,False,False,False,Junior
31,63.59883876,70.66512593,72.33442064,49.41627771,73.80120795,79.08196729,76.54131316,1,No,1,Not Willing,Not Relevant,5.627508559,12.6076007722,Low,Not Required,30.0,No,6.0,Willing,0,True,False,False,False,True,False,False,False,True,False,False,False,False,Junior
29,76.49186846,69.01454725,72.99729281,56.73298571,56.80207784,70.97529449,78.42820889,1,Yes,3,No,Not Relevant,4.123012228,12.70496994,Low,Not Required,0.0,No,0.0,Not Willing,0,False,False,False,True,False,False,False,False,True,False,False,False,True,Junior
34,58.43632177,78.00344529,68.75421557,53.46980611,75.07757545,62.25994841,61.76223605,2,No,3,Not Willing,Relevant,5.258237607,5.7771016,Medium,Not Required,15.0,No,6.0,Willing,0,True,False,False,False,False,True,False,False,True,False,False,False,False,Junior
23,71.91467762,73.16826924,75.47048131,52.28207517,53.91791392,57.4997583,62.7924742,2,Yes,0,Not Willing,Relevant,8.381600147,4.204882377,Medium,Not Required,15.0,No,6.0,Willing,0,False,False,False,False,False,False,False,False,False,False,False,False,False,Fresher
30,74.89922606,86.57258561,67.97815983,76.14162577,73.95655042,63.74914315,83.64132201,1,Yes,3,Willing,Relevant,1.53645876,8.639711099,Low,Required,60.0,No,0.0,Willing,1,False,False,False,False,True,False,False,False,True,False,False,False,False,Junior
32,70.51681046,66.64235052,84.32160317,78.66450072,69.96618554,67.93354773,66.31401315,1,No,1,Not Willing,0,7.548642494,9.761888254,High,Not Required,15.0,No,0.0,No,0,False,False,True,True,False,False,False,False,True,False,False,False,False,Junior
28,66.68989231,89.86509651,67.17650608,55.3346301,58.16373767,72.26867876,95.13242508,0,Yes,0,Not Willing,0,2.637972659,9.619536267,Medium,Not Required,0.0,Yes,0.0,Willing,0,True,False,False,False,False,True,False,False,False,False,True,False,False,Fresher
